NU_INSCRICAO;NU_ANO;CO_MUNICIPIO_RESIDENCIA;NO_MUNICIPIO_RESIDENCIA;CO_UF_RESIDENCIA;SG_UF_RESIDENCIA;NU_IDADE;TP_SEXO;TP_ESTADO_CIVIL;TP_COR_RACA;TP_NACIONALIDADE;CO_MUNICIPIO_NASCIMENTO;NO_MUNICIPIO_NASCIMENTO;CO_UF_NASCIMENTO;SG_UF_NASCIMENTO;TP_ST_CONCLUSAO;TP_ANO_CONCLUIU;TP_ESCOLA;TP_ENSINO;IN_TREINEIRO;CO_ESCOLA;CO_MUNICIPIO_ESC;NO_MUNICIPIO_ESC;CO_UF_ESC;SG_UF_ESC;TP_DEPENDENCIA_ADM_ESC;TP_LOCALIZACAO_ESC;TP_SIT_FUNC_ESC;IN_BAIXA_VISAO;IN_CEGUEIRA;IN_SURDEZ;IN_DEFICIENCIA_AUDITIVA;IN_SURDO_CEGUEIRA;IN_DEFICIENCIA_FISICA;IN_DEFICIENCIA_MENTAL;IN_DEFICIT_ATENCAO;IN_DISLEXIA;IN_DISCALCULIA;IN_AUTISMO;IN_VISAO_MONOCULAR;IN_OUTRA_DEF;IN_GESTANTE;IN_LACTANTE;IN_IDOSO;IN_ESTUDA_CLASSE_HOSPITALAR;IN_SEM_RECURSO;IN_BRAILLE;IN_AMPLIADA_24;IN_AMPLIADA_18;IN_LEDOR;IN_ACESSO;IN_TRANSCRICAO;IN_LIBRAS;IN_TEMPO_ADICIONAL;IN_LEITURA_LABIAL;IN_MESA_CADEIRA_RODAS;IN_MESA_CADEIRA_SEPARADA;IN_APOIO_PERNA;IN_GUIA_INTERPRETE;IN_COMPUTADOR;IN_CADEIRA_ESPECIAL;IN_CADEIRA_CANHOTO;IN_CADEIRA_ACOLCHOADA;IN_PROVA_DEITADO;IN_MOBILIARIO_OBESO;IN_LAMINA_OVERLAY;IN_PROTETOR_AURICULAR;IN_MEDIDOR_GLICOSE;IN_MAQUINA_BRAILE;IN_SOROBAN;IN_MARCA_PASSO;IN_SONDA;IN_MEDICAMENTOS;IN_SALA_INDIVIDUAL;IN_SALA_ESPECIAL;IN_SALA_ACOMPANHANTE;IN_MOBILIARIO_ESPECIFICO;IN_MATERIAL_ESPECIFICO;IN_NOME_SOCIAL;CO_MUNICIPIO_PROVA;NO_MUNICIPIO_PROVA;CO_UF_PROVA;SG_UF_PROVA;TP_PRESENCA_CN;TP_PRESENCA_CH;TP_PRESENCA_LC;TP_PRESENCA_MT;CO_PROVA_CN;CO_PROVA_CH;CO_PROVA_LC;CO_PROVA_MT;NU_NOTA_CN;NU_NOTA_CH;NU_NOTA_LC;NU_NOTA_MT;TX_RESPOSTAS_CN;TX_RESPOSTAS_CH;TX_RESPOSTAS_LC;TX_RESPOSTAS_MT;TP_LINGUA;TX_GABARITO_CN;TX_GABARITO_CH;TX_GABARITO_LC;TX_GABARITO_MT;TP_STATUS_REDACAO;NU_NOTA_COMP1;NU_NOTA_COMP2;NU_NOTA_COMP3;NU_NOTA_COMP4;NU_NOTA_COMP5;NU_NOTA_REDACAO;Q001;Q002;Q003;Q004;Q005;Q006;Q007;Q008;Q009;Q010;Q011;Q012;Q013;Q014;Q015;Q016;Q017;Q018;Q019;Q020;Q021;Q022;Q023;Q024;Q025
190001004785;2019;1506807;Santarém;15;PA;18;F;1;3;1;1506807;Santarém;15;PA;2;0;2;1;0;15011623;1506807;Santarém;15;PA;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1506807;Santarém;15;PA;1;1;1;1;504;510;513;516;417.2;409.6;504.4;497.1;ADEAECBECEBEBDDBBECDAEDBBDCBBDECDBAECBBDCDBED;ADACEDABCBAADCADEABECADBEACCCAEADCDDDCEBDABDC;99999AAECDDBDCECCACECDDDBAACCAEAEEDBEEBABCEEEAEDDB;BBAECCCBDADCAECDBCABBEBDACEBAAADBCEBDCDDCADDB;1;BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB;EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB;ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC;BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD;1;120;160;120;120;80;600;E;F;B;D;5;D;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;C;A;A;A
190001004786;2019;1500909;Augusto Corrêa;15;PA;17;F;1;3;1;1507607;São Miguel do Guamá;15;PA;2;0;2;1;0;15054900;1500909;Augusto Corrêa;15;PA;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1500909;Augusto Corrêa;15;PA;1;1;1;1;503;510;513;515;366.8;333.5;423.5;456.3;ADBDDEDCEADAEEAAECAECBDDDBABBCDAAABEADBDCEECA;EBDEAAABBCADBABADECDCCEBBBECCBABCBECECBEABECE;BADEE99999BBCACCEADEDEEEADCACECAEBADECEDBEBEEEDBDA;EBBDADAEBAECBABAAACEDEEEACAAAEBBBBCCEAADEDAAE;0;AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC;EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB;ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC;EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA;1;100;120;100;100;60;480;B;C;D;D;5;C;A;C;D;B;E;B;E;A;A;A;A;A;C;B;A;E;A;B;B
190001004787;2019;1500800;Ananindeua;15;PA;40;F;1;3;1;1501402;Belém;15;PA;1;13;1;1;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1501402;Belém;15;PA;1;1;1;1;503;509;514;515;450.3;425.9;447.3;370.7;DCDEDDDAECCECDBCABECDBAEEEAEDABBEBAAAABCBABCB;CCAECEABEACAAAACCCAAABBBBCCCCAACCDDDAADDCBBAB;AEBCB99999..DBEABAEBDADDCDEBAEBAAAEDAACCCBAEEEDADE;BCBBBAAADDDCCCCDDDEBBBDAAACCEEEBBBACACCCAAADB;0;AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC;ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB;EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB;EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA;1;120;40;40;120;20;340;B;B;A;B;2;C;A;B;C;A;A;B;A;A;A;A;A;A;B;B;A;C;A;A;A
190001004788;2019;1502707;Conceição do Araguaia;15;PA;28;F;1;2;1;1706001;Couto Magalhães;17;TO;1;6;1;1;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1502707;Conceição do Araguaia;15;PA;1;1;1;1;505;507;511;518;431.5;505.7;490;411.9;AAEBCECBDDBEDECBEBCBCCDCBDCDCBCBCCDDEDBACBADD;CCECADAECBDBBCACEDCADCCAAAEBBACCBEDABDBCEBBBB;99999ADACBECBBDDAAABDACEDBCEECEECBEACEDEADDDBDCEDE;BCBCBCCABCAECCCBCACBCCDECEBBAAEBAEDEEAAEDEAAC;1;DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE;BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB;BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB;DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB;1;100;100;80;80;80;440;D;D;B;A;4;B;A;B;C;A;B;B;A;A;A;A;A;A;B;A;B;B;A;A;B
190001004789;2019;1501402;Belém;15;PA;18;F;1;3;1;1502756;Concórdia do Pará;15;PA;1;2;1;1;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1501402;Belém;15;PA;1;1;1;1;505;507;511;518;511.8;581.6;586.5;589.2;ABDBEAEABDACBDDECAEEDBCCDAADEBAEBDEABADDDDDCE;BEBADEABCACCAEAEEACCCABEEDBDAABEAECBADBDAACEB;99999EBCABCCBDADDDEEDAAECABECBBCECBEEBDAADDDBCCCEB;DCACADCBABADAECEABEBBAEEDBBEBBEBABAEDECDEAEDB;1;DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE;BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB;BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB;DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB;1;160;200;160;160;180;860;D;C;A;A;4;C;A;B;C;A;A;B;A;B;A;A;A;A;B;A;A;B;B;A;B
190001004790;2019;1501402;Belém;15;PA;17;F;1;1;1;1501402;Belém;15;PA;3;0;1;;1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1501402;Belém;15;PA;0;1;1;0;;510;513;;;532.8;537;;;AECCCBAAADBEEBAACAABECBEECDECECDDACEDAEADBCCD;99999BEABAADCCBCBBAECBDABDAAECBAEEDCECCCBEBAEECCAB;;1;;EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB;ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC;;4;0;0;0;0;0;0;H;E;F;B;4;B;A;B;D;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;A
190001004791;2019;1502400;Castanhal;15;PA;18;F;1;3;1;1502400;Castanhal;15;PA;2;0;2;1;0;15045560;1502400;Castanhal;15;PA;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1502400;Castanhal;15;PA;1;1;1;1;503;508;512;515;444.6;444.6;482.1;500.6;CECDACEACAADABEBBBDBCCEEBCCEAEAAEDEABEBEBBACB;DADBABBAAACABCECACCAACEECBDBBBAABDDBEBBABADBB;99999EABCBEDCBDCDCCCCCBADADDECCACBDCDDEAEBBBEABEBD;ECBEDBACABDCBEDADADABCABABADDEBCEECBEAEADCBDB;1;AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC;CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC;BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD;EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA;1;80;120;160;140;140;640;C;E;B;B;4;C;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;D;A;A;B
190001004792;2019;1506005;Prainha;15;PA;18;F;1;3;1;1506005;Prainha;15;PA;1;1;1;1;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1506005;Prainha;15;PA;1;1;1;1;503;507;511;515;380.1;437.3;406.6;403.9;ADCEEAADD*DCABCCBEABEAADBDEECECECCAEBDABBBADC;DEBEDBABCAAEDECCCECCBBADCABDABCEECAEACEBABAEA;99999DEDDABABCEEEABCEABADBCBECCECEABBBAECDDABECBAB;AABCABABBDDBECBBCBECBABCAEDADDCCBDEDBEEDCCDEC;1;AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC;BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB;BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB;EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA;1;80;120;100;100;40;440;A;E;A;B;3;B;A;B;B;A;B;B;A;A;A;A;A;A;B;A;A;B;A;A;A
190001004793;2019;1506807;Santarém;15;PA;16;M;1;0;1;1506807;Santarém;15;PA;3;0;1;;1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1506807;Santarém;15;PA;1;1;1;1;505;510;513;518;647.8;661.5;690;703.2;DADACEABCCCCBABBCEABCACDEACEEBAABEEAEADEADAEE;EEBCEEABADBCABABCAABCEBACDBBABCACACCAADEBBDAB;ADBBE99999ABBCBCDAAECDDDBAAAECADACDCAEDECAECBDDBCC;DEEBABCACDAACEBEAEBBBAEDDDCBAABBABCBCEBDBADCE;0;DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE;EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB;ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC;DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB;1;200;200;180;180;160;920;F;G;D;D;7;I;A;E;E;C;A;D;D;B;B;A;A;A;E;B;B;E;A;D;B
190001004794;2019;1508407;Xinguara;15;PA;17;F;1;3;1;1508407;Xinguara;15;PA;2;0;2;1;0;15141128;1508407;Xinguara;15;PA;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1508407;Xinguara;15;PA;1;1;1;1;506;509;514;517;586.3;561.2;587.2;683.3;EEADDBCEEDEE.EBBCEBADAAEBBABDEDEBBBDEBCECACDD;CCACBEDCCBAB.DACACEEBBEDCCBAEDABB.CE..DBCEECC;99999BABDABACCCDEDEDDADDDBECDEACDBADBCCDECAEDAAEBB;CABDCDEABEADDCBBAECBDDBABECEAAADCCACDDEABECEA;1;DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC;ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB;EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB;AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA;1;100;140;140;180;160;720;B;G;C;D;2;C;A;B;B;B;A;B;B;A;A;A;A;A;B;A;A;B;A;B;B
190001004795;2019;1501709;Bragança;15;PA;35;F;1;3;1;1501709;Bragança;15;PA;1;13;1;1;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1501709;Bragança;15;PA;1;1;1;1;506;509;514;517;354.3;476.6;381.4;377.5;BDEEDEBAEAECADDDEADBDBDCCEEDECCBEEAADAB*BDDAD;ADABEEBDABEDDABCECBCECBEABBAAB*ABDCEABDAEBDCB;99999CBEDCECABEADECEDCAEEBDBACEAABDEBDEACAECBBEACC;BEDCCEEAADDEBECCBDEECBEDEDDBACCAAEAAEBCBCDADB;1;DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC;ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB;EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB;AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA;1;120;120;120;120;60;540;H;H;F;F;3;B;A;B;C;A;A;B;A;B;A;A;A;A;B;B;A;B;A;A;A
190001004796;2019;1501402;Belém;15;PA;24;F;1;2;1;1501402;Belém;15;PA;1;3;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1501402;Belém;15;PA;1;1;1;1;506;508;512;517;378.9;465;541.3;433.9;BDEDCAAEDBDCBEADABEACBDBDDACAEBECADBADACAEDBC;AECACBAECDCEACABDCEEBBDCEACEACCBEDEACDECAEDBC;99999DEDCACBCBAEDCCBCADCADAABEEAEBDABDBEECBEAACEBA;DCCBCAECBADEACBBDCAEDBCACECCADAECBAACDEBDBDAE;1;DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC;CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC;BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD;AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA;1;120;120;80;120;80;520;D;D;B;B;2;B;A;B;A;A;A;B;A;B;B;A;A;A;B;A;A;C;A;A;B
190001004797;2019;1504208;Marabá;15;PA;17;F;1;3;1;1504208;Marabá;15;PA;3;0;1;;1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1504208;Marabá;15;PA;1;1;1;1;506;507;511;517;429;474.7;451.7;391.9;DAAACEDEDEDDBACCDEBDECBBDDEEEEAEDBCACB*CDDCEC;BECDCEAABAAECCEEBC.DCAADDAAEEECBDAAECBBCAACAB;CCADB99999DCBAAEAAECAAADDBDEEACEEEAADADEACAABEBCDB;CCBABDEACCABBCCCDDECCCDBCDDCCDAAEEDCECCCBCBDE;0;DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC;BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB;BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB;AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA;1;80;40;40;80;0;240;B;E;A;B;4;B;A;B;C;A;A;B;A;A;A;A;A;A;B;B;A;C;A;A;A
190001004798;2019;1504208;Marabá;15;PA;24;F;1;0;1;1504208;Marabá;15;PA;1;7;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1504208;Marabá;15;PA;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;B;B;D;A;6;D;A;B;D;A;B;B;A;A;A;A;A;A;B;A;A;E;A;B;B
190001004799;2019;1504422;Marituba;15;PA;21;F;1;1;1;1504422;Marituba;15;PA;1;5;1;1;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1504422;Marituba;15;PA;1;1;1;1;505;510;513;518;573.7;645.3;588.4;509.5;EBBAADECBDBCCECAEEBDCDCDBEACDBABDADAEDDEADDCE;EECCCEDBADBBABAAECADCEBAADBBAECCCACBAACAAAACB;99999DCABCCDBCBCCBCECBDCCAAAECADDCACBBDEADECDECACC;CCCCABAAADEC.E.A.E.BC.E.AEBEADACAB.CACED..EDA;1;DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE;EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB;ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC;DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB;1;160;120;160;160;120;720;E;G;D;C;4;B;A;C;D;B;A;B;A;B;A;A;A;A;B;A;A;E;A;B;B
190001004800;2019;1500602;Altamira;15;PA;22;F;1;1;1;1500602;Altamira;15;PA;1;5;1;1;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1500602;Altamira;15;PA;1;1;1;1;503;509;514;515;384.4;445.4;465.2;383.9;ACEEAEEDEABDACAADBDABCBBEBEBBCBBCBBAEEACABACB;CEAECBCBDBAACAAAEAEAAAEEEDBAEDADAECECADEBEBAC;99999EBCCAADCEEECAABECADADCBAECBCEABEAEAECACAAACEE;DCBDAEECBAAABCAAACCAAEAEBBBDECCEDABAAAECCEADD;1;AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC;ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB;EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB;EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA;1;120;40;40;80;40;320;B;C;A;A;4;B;B;B;C;A;A;B;A;A;A;A;A;A;B;A;A;C;A;A;A
190001004801;2019;1500602;Altamira;15;PA;17;F;1;4;1;1504455;Medicilândia;15;PA;3;0;1;;1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1500602;Altamira;15;PA;1;1;1;1;503;507;511;515;423.7;474;514.7;429.5;CDDEBCADCBBDCBDBDBEEBCDBDBDEDBAEEEEBBAECDBADD;CEECEAAEDBEDEAACBACDDBEAEDEECDACAADB.DAEDAEAC;99999DAEA*ECACCDABEEAAEEEAEBEAECCECBEBDACDDDDAACBA;DBBDBECCADCABDEACDCCAECEAAAEBAEABBDBAEDAABECB;1;AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC;BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB;BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB;EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA;1;140;180;160;140;80;700;C;C;A;A;4;B;A;B;B;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;A
190001004802;2019;1501402;Belém;15;PA;26;F;0;3;2;;;;;1;2;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1501402;Belém;15;PA;1;1;1;1;506;510;513;517;393.6;471.7;493.3;470.7;BBEDCDACEAABAEEDBEACCECADDCBBBCDBCDCBBACCCBBB;ACACADBCBABACACDCDBADCABDC*DCBCACADBBAD*EACCD;99999ABDECBBECAECECEBEDACDAABCAECADEBEBBACABEDACDC;CBCBABAABACADECCAABBA*DCEDAECCBBADEABCCEBDCCA;1;DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC;EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB;ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC;AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA;1;100;120;100;80;0;400;B;D;B;B;5;B;A;B;A;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;A
190001004803;2019;1500602;Altamira;15;PA;26;F;1;3;1;1100296;Santa Luzia D'Oeste;11;RO;1;10;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1500602;Altamira;15;PA;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;B;G;A;D;6;L;A;B;D;A;C;B;A;B;A;B;A;A;B;A;A;E;A;A;B
190001004804;2019;1501402;Belém;15;PA;31;M;2;3;1;1501402;Belém;15;PA;1;13;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1501402;Belém;15;PA;1;1;1;1;505;507;511;518;484.8;510.4;547.2;471.5;BBDBEDDDBACCCEADEDEADBCBECAABBEAACDCDADDDDEAC;BCACDBAECCADECCDEADEEECCCAAABAABDEEEEDBDEAEEB;AEABE99999CAABAEDEEECACECDEEEEDCECCDEBDAADBEEBEEDA;AEBBDBBDADECDBCEBBEBDCBBDBECCBBBEBC*DBDCDDDCB;0;DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE;BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB;BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB;DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB;1;120;160;120;120;100;620;E;E;C;B;11;K;A;C;E;A;A;B;A;B;A;A;A;A;D;A;A;E;B;B;B
190001004805;2019;1504422;Marituba;15;PA;21;M;1;1;1;1504422;Marituba;15;PA;1;3;1;1;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1504422;Marituba;15;PA;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;B;B;B;B;4;C;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;C;A;A;B
190001004806;2019;1501725;Brasil Novo;15;PA;24;M;1;3;1;2702405;Delmiro Gouveia;27;AL;1;3;1;1;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1500602;Altamira;15;PA;1;1;1;1;506;508;512;517;469.2;484;488.5;497.9;EDDBEDCADBDABDECDCABBBCBCDADEEDCCBCDABBABACAA;CEABCBEDAADCECCADEBDCDACDADDEDBABECECACABECCB;99999CDCADBBBACDCCDECAECDEDCDAEAEBEACCBBEDBACACDBC;CCDCBDEDBCDBADEDABDDBDBBDECEBABBCEDADDEBDACCC;1;DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC;CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC;BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD;AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA;1;120;120;120;120;120;600;A;B;A;B;3;C;A;B;C;A;B;B;A;A;A;A;A;A;B;B;A;C;A;A;B
